campaign_name,adset_name,ad_name,date_start,hourly_window,start_hour,end_hour,channel,impressions,clicks,spend,ctr,cpm,cpc,fb_action_onsite_web_purchase,fb_value_onsite_web_purchase,fb_roas,shopify_orders,shopify_revenue,shopify_cogs,shopify_profit,shopify_roas,shopify_conversion_rate,shopify_avg_order_value,revenue_difference,orders_difference,roas_difference,unique_skus,unique_sku_count,total_sku_quantity,utm_source,utm_medium,utm_campaign,utm_content,utm_term,order_ids,order_count
TH-053-JACKET – Life Time,Remarketing,TH-053-JACKET_ET156_IM259,2025-07-01,22:00:00 - 22:59:59,,,Facebook,638,9,315.03,1.4107,493.7803,35.0035,,,,2,4198.0,1352.0,2846.0,13.32571501126877,22.22222222222222,2099.0,,,,"TH-053-COAT-XXXL, TH-053-COAT-S",2,2,fb,120226599037790783,120226599955750783,120226599955740783,120226599955750783,"gid://shopify/Order/6337597046873, gid://shopify/Order/6337742864473",2
TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,2025-07-01,07:00:00 - 07:59:59,,,Facebook,0,0,0.0,,,,,,0.0,2,4198.0,1577.0,2621.0,0.0,0.0,2099.0,,,0.0,"TH-068-WILD-L, TH-068-WILD-XXL",2,2,facebook,paid,120226090519070783,120226090519060783,120226090519120783,"gid://shopify/Order/6337617100889, gid://shopify/Order/6337730150489",2
TH-068-WILD – Life Time,Urban Pet Parents,TH-068-WILD_VP001_ET101,2025-07-01,11:00:00 - 11:59:59,,,Facebook,1407,11,269.73,0.7818,191.7058,24.5209,1.0,1999.0,7.4111148185222255,2,4198.0,1577.0,2621.0,15.563711860008155,18.181818181818183,2099.0,2199.0,1.0,8.15259704148593,"TH-068-WILD-L, TH-068-WILD-XXL",2,2,facebook,paid,120226090519070783,120226090519060783,120226090519120783,"gid://shopify/Order/6337617100889, gid://shopify/Order/6337730150489",2
TH-053-JACKET – Life Time,Remarketing,TH-053-JACKET_ET156_IM259,2025-07-01,08:00:00 - 08:59:59,,,Facebook,257,9,219.77,3.5019,855.1401,24.419,,,,2,4198.0,1352.0,2846.0,19.101788233152842,22.22222222222222,2099.0,,,,"TH-053-COAT-XXXL, TH-053-COAT-S",2,2,fb,120226599037790783,120226599955750783,120226599955740783,120226599955750783,"gid://shopify/Order/6337597046873, gid://shopify/Order/6337742864473",2
TH-053-JACKET – Life Time,Remarketing,TH-053-JACKET_ET156_IM259,2025-07-01,18:00:00 - 18:59:59,,,Facebook,323,9,201.17,2.7864,622.8161,22.3522,,,,2,4198.0,1352.0,2846.0,20.867922652482974,22.22222222222222,2099.0,,,,"TH-053-COAT-XXXL, TH-053-COAT-S",2,2,fb,120226599037790783,120226599955750783,120226599955740783,120226599955750783,"gid://shopify/Order/6337597046873, gid://shopify/Order/6337742864473",2
TH-053-JACKET – Life Time,Remarketing,TH-053-JACKET_ET156_IM259,2025-07-01,17:00:00 - 17:59:59,,,Facebook,278,1,148.91,0.3597,535.6525,148.9114,,,,2,4198.0,1352.0,2846.0,28.191525082264455,200.0,2099.0,,,,"TH-053-COAT-XXXL, TH-053-COAT-S",2,2,fb,120226599037790783,120226599955750783,120226599955740783,120226599955750783,"gid://shopify/Order/6337597046873, gid://shopify/Order/6337742864473",2
TH-053-JACKET – Life Time,Remarketing,TH-053-JACKET_ET156_IM259,2025-07-01,01:00:00 - 01:59:59,,,Facebook,65,0,32.0,0.0,492.3697,,,,,2,4198.0,1352.0,2846.0,131.1875,0.0,2099.0,,,,"TH-053-COAT-XXXL, TH-053-COAT-S",2,2,fb,120226599037790783,120226599955750783,120226599955740783,120226599955750783,"gid://shopify/Order/6337597046873, gid://shopify/Order/6337742864473",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,18:00:00 - 18:59:59,,,Direct/Unknown,0,0,0.0,,,,1.0,2199.0,0.0,2,3998.0,1513.0,2485.0,0.0,0.0,1999.0,1799.0,1.0,0.0,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,21:00:00 - 21:59:59,,,Direct/Unknown,1864,20,341.65,1.073,183.2906,17.0827,,,,2,3998.0,1513.0,2485.0,11.702034245572955,10.0,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,19:00:00 - 19:59:59,,,Direct/Unknown,1651,19,294.88,1.1508,178.6082,15.5201,,,,2,3998.0,1513.0,2485.0,13.558057514921325,10.526315789473683,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,11:00:00 - 11:59:59,,,Direct/Unknown,1824,28,302.07,1.5351,165.6107,10.7884,,,,2,3998.0,1513.0,2485.0,13.235342801337438,7.142857142857142,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,22:00:00 - 22:59:59,,,Direct/Unknown,2295,32,387.07,1.3943,168.66,12.0961,,,,2,3998.0,1513.0,2485.0,10.328881080941432,6.25,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,23:00:00 - 23:59:59,,,Direct/Unknown,1700,19,269.96,1.1176,158.7977,14.2082,,,,2,3998.0,1513.0,2485.0,14.809601422432953,10.526315789473683,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,17:00:00 - 17:59:59,,,Direct/Unknown,1575,25,312.76,1.5873,198.5756,12.5103,1.0,1899.0,6.0717483054098995,2,3998.0,1513.0,2485.0,12.78296457347487,8.0,1999.0,2099.0,1.0,6.71121626806497,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,13:00:00 - 13:59:59,,,Direct/Unknown,2674,31,401.73,1.1593,150.235,12.959,,,,2,3998.0,1513.0,2485.0,9.951957782590297,6.451612903225806,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,12:00:00 - 12:59:59,,,Direct/Unknown,0,0,0.0,,,,,,0.0,2,3998.0,1513.0,2485.0,0.0,0.0,1999.0,,,0.0,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,10:00:00 - 10:59:59,,,Direct/Unknown,659,15,99.16,2.2762,150.4769,6.611,,,,2,3998.0,1513.0,2485.0,40.318676885841064,13.333333333333334,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,20:00:00 - 20:59:59,,,Direct/Unknown,1876,25,322.65,1.3326,171.9877,12.906,,,,2,3998.0,1513.0,2485.0,12.391135905780258,8.0,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,15:00:00 - 15:59:59,,,Direct/Unknown,1292,25,233.92,1.935,181.0505,9.3567,,,,2,3998.0,1513.0,2485.0,17.091313269493845,8.0,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,16:00:00 - 16:59:59,,,Direct/Unknown,1802,29,307.89,1.6093,170.8576,10.6167,2.0,3018.0,9.802202085160285,2,3998.0,1513.0,2485.0,12.985157036603983,6.896551724137931,1999.0,980.0,0.0,3.1829549514436977,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,14:00:00 - 14:59:59,,,Direct/Unknown,1392,26,322.39,1.8678,231.6012,12.3996,,,,2,3998.0,1513.0,2485.0,12.401129067278763,7.6923076923076925,1999.0,,,,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH-068-WILD – Life Time,ICP Pet Parent,TH-068-WILD_VP001_ET101,2025-07-01,09:00:00 - 09:59:59,,,Direct/Unknown,0,0,0.0,,,,,,0.0,2,3998.0,1513.0,2485.0,0.0,0.0,1999.0,,,0.0,"TH-068-WILD-M, TH-068-WILD-XL",2,2,,paid,120226090519070783,120226090519040783,120226090519050783,"gid://shopify/Order/6337414922329, gid://shopify/Order/6337510867033",2
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,10:00:00 - 10:59:59,,,Instagram,371,4,181.85,1.0782,490.1487,45.4613,1.0,799.0,4.393731097058015,4,3995.0,1055.0,2940.0,21.968655485290075,100.0,998.75,3196.0,3.0,17.57492438823206,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,17:00:00 - 17:59:59,,,Instagram,399,5,130.26,1.2531,326.4548,26.0511,,,,4,3995.0,1055.0,2940.0,30.669430370029175,80.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,19:00:00 - 19:59:59,,,Instagram,393,5,133.88,1.2723,340.659,26.7758,,,,4,3995.0,1055.0,2940.0,29.840155363011654,80.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,20:00:00 - 20:59:59,,,Instagram,470,6,192.25,1.2766,409.0323,32.0409,1.0,799.0,4.156046814044213,4,3995.0,1055.0,2940.0,20.780234070221066,66.66666666666666,998.75,3196.0,3.0,16.624187256176853,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,15:00:00 - 15:59:59,,,Instagram,467,4,141.74,0.8565,303.5044,35.4341,,,,4,3995.0,1055.0,2940.0,28.185409905460702,100.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,00:00:00 - 00:59:59,,,Instagram,288,2,108.22,0.6944,375.7787,54.1121,1.0,1598.0,14.76621696544077,4,3995.0,1055.0,2940.0,36.91554241360192,200.0,998.75,2397.0,3.0,22.14932544816115,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,06:00:00 - 06:59:59,,,Instagram,81,1,57.85,1.2346,714.1448,57.8457,,,,4,3995.0,1055.0,2940.0,69.05790838375108,400.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,02:00:00 - 02:59:59,,,Instagram,63,0,37.99,0.0,602.9618,,,,,4,3995.0,1055.0,2940.0,105.15925243485127,0.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,05:00:00 - 05:59:59,,,Instagram,56,0,48.33,0.0,862.9742,,,,,4,3995.0,1055.0,2940.0,82.66087316366647,0.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,21:00:00 - 21:59:59,,,Instagram,453,4,217.08,0.883,479.2034,54.2698,,,,4,3995.0,1055.0,2940.0,18.403353602358575,100.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,14:00:00 - 14:59:59,,,Instagram,526,6,170.78,1.1407,324.6854,28.4641,,,,4,3995.0,1055.0,2940.0,23.392668930788147,66.66666666666666,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,11:00:00 - 11:59:59,,,Instagram,428,8,155.23,1.8692,362.6858,19.4037,,,,4,3995.0,1055.0,2940.0,25.736004638278686,50.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,22:00:00 - 22:59:59,,,Instagram,962,8,341.48,0.8316,354.9677,42.6849,,,,4,3995.0,1055.0,2940.0,11.699074616375775,50.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,01:00:00 - 01:59:59,,,Instagram,157,3,59.0,1.9108,375.776,19.6656,,,,4,3995.0,1055.0,2940.0,67.71186440677967,133.33333333333331,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,09:00:00 - 09:59:59,,,Instagram,317,3,192.58,0.9464,607.4938,64.1918,3.0,2397.0,12.446775366081628,4,3995.0,1055.0,2940.0,20.744625610136048,133.33333333333331,998.75,1598.0,1.0,8.29785024405442,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,13:00:00 - 13:59:59,,,Instagram,399,2,160.03,0.5013,401.0882,80.0171,,,,4,3995.0,1055.0,2940.0,24.96406923701806,200.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,16:00:00 - 16:59:59,,,Instagram,419,6,135.5,1.432,323.3903,22.5834,,,,4,3995.0,1055.0,2940.0,29.48339483394834,66.66666666666666,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,12:00:00 - 12:59:59,,,Instagram,454,8,144.99,1.7621,319.3605,18.1237,,,,4,3995.0,1055.0,2940.0,27.553624387888817,50.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,23:00:00 - 23:59:59,,,Instagram,377,4,164.05,1.061,435.1407,41.012,,,,4,3995.0,1055.0,2940.0,24.352331606217614,100.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,18:00:00 - 18:59:59,,,Instagram,571,2,235.74,0.3503,412.8496,117.8686,1.0,2399.0,10.176465597692372,4,3995.0,1055.0,2940.0,16.94663612454399,200.0,998.75,1596.0,3.0,6.770170526851617,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,08:00:00 - 08:59:59,,,Instagram,270,2,190.04,0.7407,703.8633,95.0215,,,,4,3995.0,1055.0,2940.0,21.021890128394023,200.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,04:00:00 - 04:59:59,,,Instagram,19,1,4.85,5.2632,255.5093,4.8547,,,,4,3995.0,1055.0,2940.0,823.7113402061856,400.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,03:00:00 - 03:59:59,,,Instagram,20,0,18.58,0.0,928.8949,,,,,4,3995.0,1055.0,2940.0,215.01614639397204,0.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH - Adv+ Shopping-2 - Video & Image - IG & FB - India - Sales - 04/05/2025,1MHO - Adv+ (Exc. Purchases (30D)),TH-037-MISTBRU-ET101-SI210-ET137-ET139 – Copy 2,2025-07-01,07:00:00 - 07:59:59,,,Instagram,171,0,120.17,0.0,702.7238,,,,,4,3995.0,1055.0,2940.0,33.24457019222768,0.0,998.75,,,,TH-037-MISTBRU,1,5,ig,120221341262910783,120221343090860783,120221343090860783,120221341262900783,"gid://shopify/Order/6336349339737, gid://shopify/Order/6337131642969, gid://shopify/Order/6337140949081, gid://shopify/Order/6337814593625",4
TH-063-SILBOO,ICP Pet Parent,TH-063-SILBOO,2025-07-01,17:00:00 - 17:59:59,,,Instagram,152,6,62.85,3.9474,413.4996,10.4753,,,,2,3598.0,1333.0,2265.0,57.24741447891806,33.33333333333333,1799.0,,,,"TH-068-WILD-L, TH-063-SILBOO-L",2,2,ig,120226643827580783,120226643827590783,120226643827600783,120226643827590783,"gid://shopify/Order/6337140785241, gid://shopify/Order/6337451622489",2
TH-063-SILBOO,ICP Pet Parent,TH-063-SILBOO,2025-07-01,16:00:00 - 16:59:59,,,Instagram,184,6,68.64,3.2609,373.0256,11.4395,1.0,1599.0,23.295454545454547,2,3598.0,1333.0,2265.0,52.41841491841492,33.33333333333333,1799.0,1999.0,1.0,29.12296037296037,"TH-068-WILD-L, TH-063-SILBOO-L",2,2,ig,120226643827580783,120226643827590783,120226643827600783,120226643827590783,"gid://shopify/Order/6337140785241, gid://shopify/Order/6337451622489",2
TH-063-SILBOO,ICP Pet Parent,TH-063-SILBOO,2025-07-01,23:00:00 - 23:59:59,,,Instagram,72,1,16.48,1.3889,228.9392,16.4836,1.0,2099.0,127.36650485436893,2,3598.0,1333.0,2265.0,218.3252427184466,200.0,1799.0,1499.0,1.0,90.95873786407766,"TH-068-WILD-L, TH-063-SILBOO-L",2,2,ig,120226643827580783,120226643827590783,120226643827600783,120226643827590783,"gid://shopify/Order/6337140785241, gid://shopify/Order/6337451622489",2
TH-063-SILBOO,ICP Pet Parent,TH-063-SILBOO,2025-07-01,02:00:00 - 02:59:59,,,Instagram,10,0,1.99,0.0,199.1646,,,,,2,3598.0,1333.0,2265.0,1808.0402010050252,0.0,1799.0,,,,"TH-068-WILD-L, TH-063-SILBOO-L",2,2,ig,120226643827580783,120226643827590783,120226643827600783,120226643827590783,"gid://shopify/Order/6337140785241, gid://shopify/Order/6337451622489",2
TH-063-SILBOO,ICP Pet Parent,TH-063-SILBOO,2025-07-01,04:00:00 - 04:59:59,,,Instagram,12,0,2.4,0.0,200.1654,,,,,2,3598.0,1333.0,2265.0,1499.1666666666667,0.0,1799.0,,,,"TH-068-WILD-L, TH-063-SILBOO-L",2,2,ig,120226643827580783,120226643827590783,120226643827600783,120226643827590783,"gid://shopify/Order/6337140785241, gid://shopify/Order/6337451622489",2
